,KeggID,Description
11299,dr:D11766,Onalespib lactate (USAN)
11300,dr:D11767,Opicinumab (USAN/INN)
11301,dr:D11768,Pacritinib (USAN/INN); Vonjo (TN)
11302,dr:D11769,Asenapine (INN); Secuado (TN)
11303,dr:D11770,Vonapanitase (USAN/INN)
11304,dr:D11771,Tezepelumab (USAN/INN); Tezepelumab (genetical recombination) (JAN); Tezepelumab-ekko; Tezspire (TN)
11305,dr:D11772,Tesevatinib (USAN/INN)
11306,dr:D11773,Tesevatinib tosylate (USAN)
11307,dr:D11774,Taselisib (USAN/INN)
11308,dr:D11775,Tarextumab (USAN/INN)
11309,dr:D11776,Sparsentan (USAN/INN)
11310,dr:D11777,Seribantumab (USAN/INN)
11311,dr:D11778,Daxdilimab (USAN)
11312,dr:D11779,Fosdenopterin (USAN)
11313,dr:D11780,Fosdenopterin hydrobromide (USAN); Fosdenopterin hydrobromide dihydrate; Nulibry (TN)
11314,dr:D11781,Dirocaftor (USAN)
11315,dr:D11782,Encequidar (USAN/INN)
11316,dr:D11783,Encequidar mesylate (USAN); Encequidar mesylate monohydrate
11317,dr:D11784,Vonoprazan (USAN/INN)
11318,dr:D11785,Oteseconazole (USAN/INN)
11319,dr:D11786,Vodobatinib (USAN)
11320,dr:D11787,Ceralasertib (USAN/INN)
11321,dr:D11788,Remimazolam (USAN/INN); Byfavo (TN)
11322,dr:D11789,Mivavotinib (USAN/INN)
11323,dr:D11790,Mivavotinib citrate (USAN)
11324,dr:D11791,Ibezapolstat (USAN)
11325,dr:D11792,Numidargistat (USAN)
11326,dr:D11793,Zuranolone (USAN/INN)
11327,dr:D11794,Bempedoic acid and ezetimibe; Nexlizet (TN)
11328,dr:D11795,Vibostolimab (USAN)
11329,dr:D11796,Melrilimab (USAN)
11330,dr:D11797,Apitegromab (USAN)
11331,dr:D11798,Cipaglucosidase alfa (USAN)
11332,dr:D11799,Bentracimab (USAN)
11333,dr:D11800,Vixarelimab (USAN)
11334,dr:D11801,Omodenbamab (USAN)
11335,dr:D11802,Milvexian (USAN)
11336,dr:D11803,Cetuximab sarotalocan (USAN/INN)
11337,dr:D11804,Aspirin and vonoprazan; Cabpirin (TN)
11338,dr:D11805,Cetuximab sarotalocan sodium (genetical recombination) (JAN); Akalux (TN)
11339,dr:D11807,Imeglimin hydrochloride (JAN); Twymeeg (TN)
11340,dr:D11808,Ferric derisomaltose (JAN); Monoferric (TN); Monover (TN)
11341,dr:D11809,Omecamtiv mecarbil hydrochloride hydrate (JAN)
11342,dr:D11810,Fitusiran sodium (JAN)
11343,dr:D11811,Tofersen (JAN/USAN/INN); BIIB067
11344,dr:D11812,Pabinafusp alfa (genetical recombination) (JAN); Pabinafusp alfa (INN); Izcargo (TN)
11345,dr:D11813,Tisotumab (USAN)
11346,dr:D11814,Tisotumab vedotin (USAN/INN); Tisotumab vedotin (genetical recombination) (JAN); Tisotumab vedotin-tftv; Tivdak (TN)
11347,dr:D11815,Belumosudil (USAN)
11348,dr:D11816,Belumosudil mesylate (USAN); Rezurock (TN)
11349,dr:D11817,Deucravacitinib (JAN/USAN)
11350,dr:D11818,Ethyl butylacetylaminopropionate (JAN)
11351,dr:D11819,Adriforant (USAN/INN)
11352,dr:D11820,Balstilimab (USAN/INN)
11353,dr:D11821,Nogapendekin alfa (USAN/INN)
11354,dr:D11822,Mevidalen hydroxybenzoate (USAN)
11355,dr:D11823,Zalifrelimab (USAN/INN)
11356,dr:D11824,Danicamtiv (USAN/INN)
11357,dr:D11825,Sibofimloc (USAN/INN)
11358,dr:D11826,Mevidalen (USAN)
11359,dr:D11827,Retifanlimab (USAN)
11360,dr:D11828,Clervonafusp alfa (USAN/INN)
11361,dr:D11829,Fluoroestradiol F18; Cerianna (TN)
11362,dr:D11830,Ralmitaront (USAN/INN)
11363,dr:D11831,Aticaprant (USAN/INN)
11364,dr:D11832,Astegolimab (USAN/INN)
11365,dr:D11833,Glofitamab (USAN/INN)
11366,dr:D11834,Vorasidenib (USAN/INN)
11367,dr:D11835,Vorasidenib citrate (USAN)
11368,dr:D11836,Taurursodiol (USAN); Tauroursodeoxycholic acid
11369,dr:D11837,Zotatifin (USAN/INN)
11370,dr:D11838,Vilobelimab (USAN)
11371,dr:D11839,Foslevodopa (JAN/USAN/INN)
11372,dr:D11840,Tilavonemab (USAN/INN)
11373,dr:D11841,Vibecotamab (USAN/INN)
11374,dr:D11842,Padsevonil (JAN/USAN)
11375,dr:D11843,Cendakimab (USAN/INN)
11376,dr:D11844,Ziritaxestat (USAN/INN)
11377,dr:D11845,Tidutamab (USAN/INN)
11378,dr:D11846,Magrolimab (USAN/INN)
11379,dr:D11847,Concizumab (USAN); Concizumab (genetical recombination) (JAN)
11380,dr:D11848,Decitabine and cedazuridine; Inqovi (TN)
11381,dr:D11849,"Orphenadrine citrate, aspirin and caffeine; Norgesic forte (TN)"
11382,dr:D11850,"Butalbital, acetaminophen and caffeine"
11383,dr:D11851,"Butalbital, acetaminophen, caffeine and codeine phosphate"
11384,dr:D11852,Codeine and promethazine
11385,dr:D11853,Phenylephrine and promethazine
11386,dr:D11854,Promethazine hydrochloride and dextromethorphan hydrobromide; Promethazine dm (TN)
11387,dr:D11855,"Neomycin, polymyxin B sulfate and hydrocortisone; Casporyn hc (TN); Cortisporin (TN)"
11388,dr:D11856,"Empagliflozin, linagliptin and metformin hydrochloride; Trijardy xr (TN)"
11389,dr:D11857,Aclidinium bromide and formoterol fumarate; Duaklir pressair (TN)
11390,dr:D11858,"Omeprazole magnesium, amoxicillin and rifabutin; Talicia (TN)"
11391,dr:D11859,"Butalbital, aspirin and caffeine; Fiorinal (TN); Lanorinal (TN)"
11392,dr:D11860,"Butalbital, aspirin, caffeine and codeine; Fiorinal with codeine (TN)"
11393,dr:D11861,"Indacaterol acetate, glycopyrronium bromide and mometasone furoate; Enerzair (TN)"
11394,dr:D11862,Indacaterol and mometasone furoate; Atectura (TN)
11395,dr:D11863,Recombinant adsorbed 9-valent human papillomavirus virus-like particle vaccine (yeast origin); Gardasil 9 (TN); Silgard 9 (TN)
11396,dr:D11864,Deudomperidone (USAN)
11397,dr:D11865,Melphalan flufenamide (USAN/INN)
11398,dr:D11866,Deuruxolitinib (USAN)
11399,dr:D11867,Deuruxolitinib phosphate (USAN)
11400,dr:D11868,Efruxifermin (USAN)
11401,dr:D11869,Paxalisib (USAN/INN)
11402,dr:D11870,Melphalan flufenamide hydrochloride (USAN); Pepaxto (TN)
11403,dr:D11871,Selgantolimod (USAN/INN)
11404,dr:D11872,Serclutamab (USAN/INN)
11405,dr:D11873,Rilzabrutinib (USAN/INN)
11406,dr:D11874,Serclutamab talirine (USAN/INN)
11407,dr:D11875,Ansuvimab (USAN); Ansuvimab-zykl; Ebanga (TN)
11408,dr:D11876,Efgartigimod alfa (USAN/INN); Efgartigimod alfa (genetical recombination) (JAN); Efgartigimod alfa-fcab; Vyvgart (TN)
11409,dr:D11877,Bulevirtide (USAN/INN); Hepcludex (TN)
11410,dr:D11878,Bulevirtide acetate; Hepcludex (TN)
11411,dr:D11879,Foscarbidopa hydarate (JAN)
11412,dr:D11880,Brexucabtagene autoleucel (USAN); Tecartus (TN)
11413,dr:D11881,Amlodipine benzoate; Katerzia (TN)
11414,dr:D11882,Copper Cu 64 dotatate; Detectnet (TN)
11415,dr:D11883,Lenrispodun (USAN)
11416,dr:D11884,Lenrispodun phosphate (USAN)
11417,dr:D11885,Surufatinib (USAN/INN)
11418,dr:D11886,Daridorexant (USAN/INN)
11419,dr:D11887,Daridorexant hydrochloride (JAN/USAN); Quviviq (TN)
11420,dr:D11888,Deutarserine (USAN)
11421,dr:D11889,Unesblin (USAN)
11422,dr:D11890,Emvododstat (USAN)
11423,dr:D11891,Rimtuzalcap (USAN/INN)
11424,dr:D11892,Imsidolimab (USAN)
11425,dr:D11893,Bintrafusp alfa (USAN/INN); Bintrafusp alfa (genetical recombination) (JAN)
11426,dr:D11894,Amivantamab (USAN/INN); Amivantamab (genetical recombination) (JAN); Amivantamab-vmjw; Rybrevant (TN)
11427,dr:D11895,Niraparib tosilate hydrate (JAN); Niraparib tosylate monohydrate; Zejula (TN)
11428,dr:D11896,Eganelisib (USAN)
11429,dr:D11897,Acetaminophen and ibuprofen
11430,dr:D11898,Zavegepant (USAN)
11431,dr:D11899,Zavegepant hydrochloride (USAN)
11432,dr:D11900,Navafenterol (USAN)
11433,dr:D11901,Navafenterol saccharinate (USAN)
11434,dr:D11902,Clesacostat (USAN)
11435,dr:D11903,Clesacostat tromethamine (USAN)
11436,dr:D11904,Zansecimab (USAN)
11437,dr:D11905,Ebvaciclib (USAN)
11438,dr:D11906,Lirentelimab (USAN)
11439,dr:D11907,Rozibafusp alfa (USAN/INN)
11440,dr:D11908,Afimetoran (USAN)
11441,dr:D11909,Ponsegromab (USAN)
11442,dr:D11910,Danuglipron (USAN)
11443,dr:D11911,Danuglipron tromethamine (USAN)
11444,dr:D11912,Transcrocetin (USAN)
11445,dr:D11913,Oportuzumab monatox (USAN)
11446,dr:D11914,Islatravir hydrate (JAN)
11447,dr:D11915,Tiomolibdate choline (JAN/USAN)
11448,dr:D11916,Vutrisiran sodium (JAN)
11449,dr:D11917,Vutrisiran (USAN/INN)
11450,dr:D11918,Renadirsen sodium (JAN)
11451,dr:D11919,Fuzapladib sodium hydrate (JAN)
11452,dr:D11920,Pimitespib (JAN)
11453,dr:D11921,Odesivimab (USAN); Odesivimab-ebgn
11454,dr:D11922,"Atoltivimab, maftivimab and odesivimab; atoltivimab, maftivimab, and odesivimab-ebgn; Inmazeb (TN)"
11455,dr:D11923,Lobeglitazone (INN)
11456,dr:D11924,Beinaglutide (INN)
11457,dr:D11925,Lumasiran (USAN/INN)
11458,dr:D11926,Lumasiran sodium; Oxlumo (TN)
11459,dr:D11927,Setmelanotide (USAN/INN); Imcivree (TN)
11460,dr:D11928,Setmelanotide acetate; Imcivree (TN)
11461,dr:D11929,Setmelanotide hydrochloride (USAN)
11462,dr:D11930,Betibeglogene autotemcel (USAN/INN)
11463,dr:D11931,Inclisiran (USAN/INN); Leqvio (TN)
11464,dr:D11932,Halobetasol and tazarotene; Ulobetsol and tazarotene; Duobrii (TN)
11465,dr:D11933,Levonadifloxacin (INN)
11466,dr:D11934,"Pertuzumab, trastuzumab and hyaluronidase; Pertuzumab, trastuzumab and hyaluronidase-zzxf; Phesgo (TN)"
11467,dr:D11935,Enzastaurin (USAN/INN)
11468,dr:D11936,Bamlanivimab (USAN); Bamlanivimab (TN)
11469,dr:D11937,Velsecorat (USAN/INN)
11470,dr:D11938,Casirivimab (USAN); Casirivimab (genetical recombination) (JAN)
11471,dr:D11939,Imdevimab (USAN); Imdevimab (genetical recombination) (JAN)
11472,dr:D11940,Toludesvenlafaxine (USAN/INN)
11473,dr:D11941,Toludesvenlafaxine hydrochloride (USAN)
11474,dr:D11942,Inavolisib (USAN/INN)
11475,dr:D11943,Molnupiravir (JAN/USAN); Lagevrio (TN)
11476,dr:D11944,Etesevimab (USAN); Etesevimab (TN)
11477,dr:D11945,Mezagitamab (USAN/INN)
11478,dr:D11946,Cosibelimab (USAN/INN)
11479,dr:D11947,Efpeglenatide (USAN/INN)
11480,dr:D11948,Pacmilimab (USAN/INN)
11481,dr:D11949,Ligustrum fruit (Non-JPS)
11482,dr:D11950,Hampi (Non-JPS); Glyoydii musculus et os
11483,dr:D11951,Antler velvet (Non-JPS); Deer velvet
11484,dr:D11952,Axatilimab (USAN/INN)
11485,dr:D11953,Efmarodocokin alfa (USAN/INN)
11486,dr:D11954,Belzutifan (USAN/INN); Welireg (TN)
11487,dr:D11955,Irsenontrine (USAN)
11488,dr:D11956,Irsenontrine maleate (USAN)
11489,dr:D11957,Efineptakin alfa (USAN)
11490,dr:D11958,Ridinilazole (USAN)
11491,dr:D11959,Praluzatamab (USAN/INN)
11492,dr:D11960,Praluzatamab ravtansine (USAN/INN)
11493,dr:D11961,Giredestrant (USAN/INN)
11494,dr:D11962,Murizatoclax (USAN/INN)
11495,dr:D11963,Tapotoclax (USAN/INN)
11496,dr:D11964,Sovatelitide (USAN)
11497,dr:D11965,"alpha 1-Antitrypsin; Human alpha 1-Proteinase inibitor, freeze-dried concentrated; Lynspad (TN)"
11498,dr:D11966,Cabotegravir and rilpivirine; Cabenuva (TN)
11499,dr:D11967,Daratumumab and hyaluronidase; Daratumumab (genetical recombination) and vorhyaluronidase alfa (genetical recombination); Daratumumab and hyaluronidase-fihj; Darzalex faspro (TN); Darzquro (TN)
11500,dr:D11968,Teneligliptin hydrobromide (JAN)
11501,dr:D11969,Mobocertinib succinate (JAN); Exkivity (TN)
11502,dr:D11970,Ritlecitinib tosilate (JAN); Ritlecitinib tosylate
11503,dr:D11971,Tozinameran (JAN); COVID-19 mRNA vaccine (nucleoside-modified); Comirnaty (TN); Pfizer-biontech Covid-19 vaccine (TN)
11504,dr:D11972,Acoramidis (USAN)
11505,dr:D11973,Acoramidis hydrochloride (JAN/USAN)
11506,dr:D11974,Centhaquine (USAN)
11507,dr:D11975,Centhaquine citrate (USAN)
11508,dr:D11976,Fezolinetant (USAN)
11509,dr:D11977,Fruquintinib (USAN)
11510,dr:D11978,Inupadenant (USAN)
11511,dr:D11979,Inupadenant hydrochloride (USAN)
11512,dr:D11980,Lazertinib (USAN)
11513,dr:D11981,Luvadaxistat (USAN/INN)
11514,dr:D11982,Trazpiroben (USAN/INN)
11515,dr:D11983,Batoclimab (USAN/INN)
11516,dr:D11984,Cevostamab (USAN/INN)
11517,dr:D11985,"Magnesium sulfate, anhydous sodium sulfate and potassium sulfate; Sulprep (TN)"
11518,dr:D11986,Efbemalenograstim alfa (USAN/INN)
11519,dr:D11987,Trilaciclib dihydrochloride; Cosela (TN)
11520,dr:D11988,Casimersen (USAN/INN); Amondys 45 (TN)
11521,dr:D11989,Serdexmethylphenidate and dexmethylphenidate; Azstarys (TN)
11522,dr:D11990,Lisocabtagene maraleucel (USAN/INN); Breyanzi (TN)
11523,dr:D11991,Zenocutuzumab (USAN/INN)
11524,dr:D11992,Pavurutamab (USAN)
11525,dr:D11993,Tixagevimab (USAN); Tixagevimab (genetical recombination) (JAN)
11526,dr:D11994,Cilgavimab (USAN); Cilgavimab (genetical recombination) (JAN)
11527,dr:D11995,Aldumastat (USAN)
11528,dr:D11996,Feladilimab (USAN/INN); Feladilimab (genetical recombination) (JAN)
11529,dr:D11997,Ilacirnon (USAN)
11530,dr:D11998,Ilacirnon sodium (USAN)
11531,dr:D11999,Itepekimab (USAN/INN)
11532,dr:D12000,Mezigdomide (USAN)
11533,dr:D12001,Mobocertinib (USAN/INN)
11534,dr:D12002,Seralutinib (USAN/INN)
11535,dr:D12003,Simufilam (USAN)
11536,dr:D12004,Simufilam hydrochloride (USAN)
11537,dr:D12005,Treprostinil palmitil (USAN/INN)
11538,dr:D12006,Trotabresib (USAN)
11539,dr:D12007,Ubamatamab (USAN)
11540,dr:D12008,Sirpiglenastat (USAN)
11541,dr:D12009,Zandelisib (JAN/USAN/INN)
11542,dr:D12010,Pacanalotamab (USAN)
11543,dr:D12011,Zanidatamab (USAN/INN)
11544,dr:D12012,Tominersen sodium (JAN)
11545,dr:D12013,Tominersen (USAN/INN)
11546,dr:D12014,Sotrovimab (USAN); Sotrovimab (genetical recombination) (JAN); Xevudy (TN)
11547,dr:D12015,St. John's wort; SJW
11548,dr:D12016,Linum usitatissimum seed; Lini semen; Flaxseed
11549,dr:D12017,Sterculia seed; Sterculiae semen
11550,dr:D12018,Ginkgo; Maidenhair tree
11551,dr:D12019,Marsh mallow; Althea root
11552,dr:D12020,Garlic
11553,dr:D12021,Psylla
11554,dr:D12022,Turpentine oil (JP18)
11555,dr:D12023,Dark male donkey sex organ
11556,dr:D12024,Japanese yew
11557,dr:D12025,Arnica
11558,dr:D12026,Canis male sex organ
11559,dr:D12027,Civet
11560,dr:D12028,Horse chestnut; Conker tree
11561,dr:D12029,Thorn apple leaf; Daturae folium
11562,dr:D12030,Foxtail millet seed; Setariae semen
11563,dr:D12031,Guarana
11564,dr:D12032,Soy bean; Black soy bean
11565,dr:D12033,Chicken liver
11566,dr:D12034,Hawthorn
11567,dr:D12035,Thyme
11568,dr:D12036,Thyme oil
11569,dr:D12037,Juniper oil; Juniper berry
11570,dr:D12038,Nutmeg oil
11571,dr:D12039,Allium tuberosum leaf; Allii tuberosi folium
11572,dr:D12040,Prunus mume flower bud; Mume flos
11573,dr:D12041,Chimonanthus praecox flower bud; Chimonanthi flos
11574,dr:D12042,Witch hazel
11575,dr:D12043,Bergamot oil
11576,dr:D12044,Lycoris radiata bulb
11577,dr:D12045,Allume
11578,dr:D12046,Trichosanthes fruit
11579,dr:D12047,Drospirenone and estetrol; Nextstellis (TN); Drovelis (TN); Lydisilka (TN)
11580,dr:D12048,Potassium citrate and potassium bicarbonate; Potassium citrate monohydrate and potassium hydrogen carbonate; Sibnayal (TN)
11581,dr:D12049,Camizestrant (USAN)
11582,dr:D12050,Pirtobrutinib (JAN/USAN)
11583,dr:D12051,Zalunfiban (USAN)
11584,dr:D12052,Luxeptinib (USAN)
11585,dr:D12053,Vebreltinib (USAN)
11586,dr:D12054,Vebicorvir (USAN/INN)
11587,dr:D12055,Sotorasib (JAN/USAN); Lumakras (TN)
11588,dr:D12056,Ropsacitinib (USAN)
11589,dr:D12057,Foscarbidopa (USAN/INN)
11590,dr:D12058,Elranatamab (USAN)
11591,dr:D12059,Temuterkib (USAN)
11592,dr:D12060,Temuterkib mesylate (USAN)
11593,dr:D12061,Suvecaltamide (USAN)
11594,dr:D12062,Suvecaltamide hydrocloride (USAN)
11595,dr:D12063,Zimberelimab (USAN)
11596,dr:D12064,Rusfertide (USAN)
11597,dr:D12065,Rusfertide acetate (USAN)
11598,dr:D12066,Spesolimab (USAN/INN); Spesolimab (genetical recombination) (JAN)
11599,dr:D12067,Uyakujunkisan
11600,dr:D12068,Ureitsukisan
11601,dr:D12069,Eppikajutsubuto
11602,dr:D12070,Ogikeishigomotsuto
11603,dr:D12071,Kaikyushokushoto
11604,dr:D12072,Kagenryokakusan-Asada
11605,dr:D12073,Kagenryokakusan-Kyoteiken
11606,dr:D12074,Karougaihakuto
11607,dr:D12075,Karogaihakuhakushuto
11608,dr:D12076,Kanzokankyoto
11609,dr:D12077,Kanzobushito
11610,dr:D12078,Keikyososooshinbuto
11611,dr:D12079,Keishieppito
11612,dr:D12080,Keishinieppiitto
11613,dr:D12081,Keishinieppiichitokajutsubu
11614,dr:D12082,Gedaishimotsutokami
11615,dr:D12083,Saikatsugekito
11616,dr:D12084,Saikatsutokasenkyushin'i
11617,dr:D12085,Saikyohangeto
11618,dr:D12086,Saikokikitsuto
11619,dr:D12087,Shigyakukaninjinto
11620,dr:D12088,Shikonboreito
11621,dr:D12089,Shishishito
11622,dr:D12090,Jijintsujito
11623,dr:D12091,Jijinmeimokuto
11624,dr:D12092,Shozokumeito
11625,dr:D12093,Seinetsuhokito
11626,dr:D12094,Seinetsuhoketsuto
11627,dr:D12095,Senkanmeimokuto
11628,dr:D12096,Senkin'naitakusan
11629,dr:D12097,Zenshikunshito
11630,dr:D12098,Zokumeito
11631,dr:D12099,Daiobushito
11632,dr:D12100,Chukenchuto
11633,dr:D12101,Hachimisenkiho
11634,dr:D12102,Hangesankyuto
11635,dr:D12103,Byakujutsubushito
11636,dr:D12104,Bukuryokyoninkanzoto
11637,dr:D12105,Bukuryoshigyakuto
11638,dr:D12106,Bushikobeito
11639,dr:D12107,Fuhisyomyakusan
11640,dr:D12108,Hontonto-Kinkyoryaku
11641,dr:D12109,Hontonto-Chugoho
11642,dr:D12110,Yokuibushihaishosan
11643,dr:D12111,Ryokeimikanto
11644,dr:D12112,Reitakutsukito
11645,dr:D12113,Reitakutsukitokashin'i
11646,dr:D12114,Elasomeran (JAN); COVID-19 mRNA vaccine (nucleotide modified); Covid-19 vaccine; CX-024414; Moderna Covid-19 vaccine (TN); Spikevax (TN)
11647,dr:D12115,COVID-19 vaccine (ChAdOx1-S [recombinant]); ChAdOx1-SARS-COV-2; Vaxzevria (TN)
11648,dr:D12116,Teserpaturev (INN); G47Delta
11649,dr:D12117,Olanzapine and samidorphan; Lybalvi (TN)
11650,dr:D12118,Nezulcitinib (USAN)
11651,dr:D12119,Sintilimab (USAN/INN)
11652,dr:D12120,Brensocatib (USAN/INN)
11653,dr:D12121,Acapatamab (USAN)
11654,dr:D12122,Molidustat (USAN/INN)
11655,dr:D12123,Elinzanetant (USAN/INN)
11656,dr:D12124,Lilotomab (USAN/INN)
11657,dr:D12125,Lutetium (177Lu) lilotomab satetraxetan (USAN/INN)
11658,dr:D12126,Bersacapavir (USAN/INN)
11659,dr:D12127,Aviptadil (USAN)
11660,dr:D12128,Balixafortide (USAN/INN)
11661,dr:D12129,COVID-19 vaccine (Ad26.COV2-S [recombinant]); Janssen COVID-19 vaccine; Covid-19 vaccine Janssen (TN)
11662,dr:D12130,"Drospirenone, ethinyl estradiol and levomefolate calcium; Beyaz (TN); Safyral (TN); Tydemy (TN)"
11663,dr:D12131,"Calcium oxybate, magnesium oxybate, potassium oxybate and sodium oxybate; Xywav (TN)"
11664,dr:D12132,Piflufolastat F-18 (USAN); Pylarify (TN)
11665,dr:D12133,Loteprednol etabonate and tobramycin; Zylet (TN)
11666,dr:D12134,"Neomycin, polymyxin B sulfate, bacitracin zinc and hydrocortisone; Neo polycin hc (TN)"
11667,dr:D12135,"Neomycin sulfate, polymyxin B sulfate and gramicidin; Neosporin (TN)"
11668,dr:D12136,L-Lysine hydrochlroide and L-arginine hydrochloride; Lysakare (TN)
11669,dr:D12137,"Elagolix, estradiol and norethisterone; Oriahnn (TN)"
11670,dr:D12138,"Promethazine hydrochloride, phenylephrine hydrochloride and codeine phosphate; Phenergan vc w/ codeine (TN); Pherazine vc w/ codeine (TN); Prometh vc w/ codeine (TN)"
11671,dr:D12139,Darovasertib (USAN)
11672,dr:D12140,Navocaftor (USAN/INN)
11673,dr:D12141,Emerfetamab (USAN)
11674,dr:D12142,Casirivimab and imdevimab; Casirivimab (genetical recombination) and imdevimab (genetical recombination); Regen-cov (TN); Ronapreve (TN)
11675,dr:D12143,Pimivalimab (USAN)
11676,dr:D12144,Orilanolimab (USAN/INN)
11677,dr:D12145,Amcenestrant (JAN/USAN/INN)
11678,dr:D12146,Darigabat (USAN)
11679,dr:D12148,Dersimelagon phosphate (USAN); Dersimelagon phosphoric acid (JAN)
11680,dr:D12149,"Plasminogen; Glu-plasminogen; Plasminogen, human-tvmh; Ryplazim (TN)"
11681,dr:D12150,Elivaldogene autotemcel (USAN/INN); Skysona (TN)
11682,dr:D12151,Ianalumab (USAN/INN)
11683,dr:D12152,Eluvixtamab (USAN)
11684,dr:D12153,Clesrovimab (USAN)
11685,dr:D12154,Mirzotamab (USAN/INN)
11686,dr:D12155,Mirzotamab clezutoclax (USAN/INN)
11687,dr:D12156,Ieramilimab (USAN/INN)
11688,dr:D12157,Felcisetrag (USAN/INN)
11689,dr:D12158,Elsubrutinib (USAN/INN)
11690,dr:D12159,Imifoplatin (USAN/INN)
11691,dr:D12160,Orelabrutinib (USAN/INN)
11692,dr:D12161,Lenacapavir (USAN/INN)
11693,dr:D12162,Lenacapavir sodium (USAN)
11694,dr:D12163,Zalunfiban acetate (USAN)
11695,dr:D12164,Sabatolimab (USAN/INN); Sabatolimab (genetical recombination) (JAN)
11696,dr:D12165,Ragifilimab (USAN/INN)
11697,dr:D12166,Mupadolimab (USAN)
11698,dr:D12167,Zimlovisertib (USAN)
11699,dr:D12168,Pegipanermin (USAN)
11700,dr:D12169,Depemokimab (USAN)
11701,dr:D12170,Larsucosterol (USAN)
11702,dr:D12171,Larsucosterol sodium (USAN)
11703,dr:D12172,Lufotrelvir (USAN)
11704,dr:D12173,Zatolmilast (USAN)
11705,dr:D12174,Bebtelovimab (USAN); Bebtelovimab (TN)
11706,dr:D12175,Olverembatinib (USAN/INN)
11707,dr:D12176,Simurosertib (USAN/INN)
11708,dr:D12177,Teclistamab (USAN/INN)
11709,dr:D12178,Sotigalimab (USAN)
11710,dr:D12179,Tesnatilimab (USAN/INN)
11711,dr:D12180,Talquetamab (USAN/INN)
11712,dr:D12181,Edasalonexent (USAN/INN)
11713,dr:D12182,Rozanolixizumab (INN); Rozanolixizumab (genetical recombination) (JAN)
11714,dr:D12183,Farletuzumab ecteribulin (USAN)
11715,dr:D12184,Patritumab deruxtecan (INN); Patritumab deruxtecan (genetical recombination) (JAN)
11716,dr:D12185,Patritumab (INN)
11717,dr:D12186,Vudalimab (USAN)
11718,dr:D12187,Ancremonam (USAN)
11719,dr:D12188,Aspacytarabine (USAN/INN)
11720,dr:D12189,Aspacytarabine hydrochloride (USAN)
11721,dr:D12190,Cadonilimab (USAN)
11722,dr:D12191,Emprumapimod (USAN)
11723,dr:D12192,Eprenetapopt (USAN)
11724,dr:D12193,Evorpacept (USAN)
11725,dr:D12194,Florquinitau F18 (USAN)
11726,dr:D12195,Izuralimab (USAN)
11727,dr:D12196,Laduviglusib (USAN)
11728,dr:D12197,Pegtibatinase (USAN)
11729,dr:D12198,Penpulimab (USAN)
11730,dr:D12199,Plutavimab (USAN)
11731,dr:D12200,Sisunatovir (USAN/INN)
11732,dr:D12201,Sisunatovir hydrochloride (USAN)
11733,dr:D12202,Toripalimab (USAN/INN)
11734,dr:D12203,Tovinontrine (USAN/INN)
11735,dr:D12204,Oxypetazoline hydrochloride and chlorpheniramine maleate
